web_scraper_order,web_scraper_start_url,type_habits,Prix,adresse,image_lien
"1767640154-1273","https://sn.coinafrique.com/categorie/vetements-homme?page=93","Pantalons homme + chapeau","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/pantalons-homme-chapeau-2727947"
"1767640154-1274","https://sn.coinafrique.com/categorie/vetements-homme?page=93","Polos","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/polos-2727945"
"1767640154-1275","https://sn.coinafrique.com/categorie/vetements-homme?page=93","Vêtements","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/vetements-2727940"
"1767640154-1276","https://sn.coinafrique.com/categorie/vetements-homme?page=93","Ensemble Nike","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-nike-2727938"
"1767640154-1277","https://sn.coinafrique.com/categorie/vetements-homme?page=93","Pantalons homme","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/pantalons-homme-2727936"
"1767640154-1278","https://sn.coinafrique.com/categorie/vetements-homme?page=93","Blouse homme","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/blouse-homme-2727758"
"1767640154-1279","https://sn.coinafrique.com/categorie/vetements-homme?page=93","Vêtements homme","Prix sur demande","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-2727199"
"1767640154-1280","https://sn.coinafrique.com/categorie/vetements-homme?page=93","T-shirts Lacoste","4 000CFA","Keur Massar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/t-shirts-lacoste-2727136"
"1767640154-1281","https://sn.coinafrique.com/categorie/vetements-homme?page=93","Pantalons Zara","7 000CFA","Keur Massar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/pantalons-zara-2727134"
"1767640154-1282","https://sn.coinafrique.com/categorie/vetements-homme?page=93","Pantalon - t-shirt","2 500CFA","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-t-shirt-2725952"
"1767640154-1283","https://sn.coinafrique.com/categorie/vetements-homme?page=93","Pantalons homme","7 500CFA","Patte d'oie, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/pantalons-homme-2725264"
"1767640154-1284","https://sn.coinafrique.com/categorie/vetements-homme?page=93","Ensemble jogging","20 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-jogging-2725223"
"1767640154-1285","https://sn.coinafrique.com/categorie/vetements-homme?page=93","Vêtements homme - Bonnet femme","30 000CFA","Guédiawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-bonnet-femme-2724136"
"1767640154-1286","https://sn.coinafrique.com/categorie/vetements-homme?page=93","Vêtements homme","Prix sur demande","Guédiawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-2724133"
"1767640154-1287","https://sn.coinafrique.com/categorie/vetements-homme?page=93","Bomber Homme","10 000CFA","Colobane, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/bomber-homme-2722795"
"1767640154-1288","https://sn.coinafrique.com/categorie/vetements-homme?page=93","Pulls à capuche","Prix sur demande","Grand Dakar, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/pulls-a-capuche-2722015"
"1767640154-1289","https://sn.coinafrique.com/categorie/vetements-homme?page=93","Vêtements homme","8 500CFA","Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-2721658"
"1767640154-1290","https://sn.coinafrique.com/categorie/vetements-homme?page=93","Sous-vêtements homme","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/sous-vetements-homme-2721386"
"1767640154-1291","https://sn.coinafrique.com/categorie/vetements-homme?page=93","Vêtements homme","10 000CFA","Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-2720390"
"1767640154-1292","https://sn.coinafrique.com/categorie/vetements-homme?page=93","Vêtements homme","10 000CFA","Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-2720388"
"1767640154-1293","https://sn.coinafrique.com/categorie/vetements-homme?page=93","Vêtements homme","8 500CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-2720348"
"1767640154-1294","https://sn.coinafrique.com/categorie/vetements-homme?page=93","Vêtements homme","8 500CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-2720346"
"1767640154-1295","https://sn.coinafrique.com/categorie/vetements-homme?page=93","Vêtements homme","Prix sur demande","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-2718176"
"1767640154-1296","https://sn.coinafrique.com/categorie/vetements-homme?page=93","Vêtements homme","8 500CFA","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-2718174"
"1767640154-1297","https://sn.coinafrique.com/categorie/vetements-homme?page=93","Pantalon kaki","10 000CFA","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-kaki-2718060"
"1767640154-1298","https://sn.coinafrique.com/categorie/vetements-homme?page=93","Pantalon kaki","10 000CFA","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-kaki-2718057"
"1767640154-1299","https://sn.coinafrique.com/categorie/vetements-homme?page=93","Jeans bleu","15 000CFA","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/jeans-bleu-2718040"
"1767640154-1300","https://sn.coinafrique.com/categorie/vetements-homme?page=93","Jeans bleu","15 000CFA","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/jeans-bleu-2718036"
"1767640154-1301","https://sn.coinafrique.com/categorie/vetements-homme?page=93","Pantalon Jeans","15 000CFA","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-jeans-2718024"
"1767640154-1302","https://sn.coinafrique.com/categorie/vetements-homme?page=93","Pack de 2 super cents","15 000CFA","Grand Dakar, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/pack-de-2-super-cents-2717835"
"1767640154-1303","https://sn.coinafrique.com/categorie/vetements-homme?page=93","Lingerie homme","Prix sur demande","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/lingerie-homme-2717554"
"1767640154-1304","https://sn.coinafrique.com/categorie/vetements-homme?page=93","Ensembles Blousons","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensembles-blousons-2717275"
"1767640154-1305","https://sn.coinafrique.com/categorie/vetements-homme?page=93","Chemises homme","10 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/chemises-homme-2716842"
"1767640154-1306","https://sn.coinafrique.com/categorie/vetements-homme?page=93","Jeans amiri","13 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/jeans-amiri-2716656"
"1767640154-1307","https://sn.coinafrique.com/categorie/vetements-homme?page=93","Ensemble homme","25 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2716633"
"1767640154-1308","https://sn.coinafrique.com/categorie/vetements-homme?page=93","Manteaux d'hiver","Prix sur demande","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/manteaux-dhiver-2716237"
"1767640154-1309","https://sn.coinafrique.com/categorie/vetements-homme?page=93","Ensemble homme","18 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2716147"
"1767640154-1310","https://sn.coinafrique.com/categorie/vetements-homme?page=93","Ensemble coton","8 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-coton-2715864"
"1767640154-1311","https://sn.coinafrique.com/categorie/vetements-homme?page=93","Pantalons Zara","8 000CFA","Grand Dakar, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/pantalons-zara-2715714"
"1767640154-1312","https://sn.coinafrique.com/categorie/vetements-homme?page=93","Jallabé","7 500CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/jallabe-2714863"
"1767640154-1313","https://sn.coinafrique.com/categorie/vetements-homme?page=93","T-shirt coton","5 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-coton-2714430"
"1767640154-1314","https://sn.coinafrique.com/categorie/vetements-homme?page=93","Ensemble homme","6 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2714318"
"1767640154-1315","https://sn.coinafrique.com/categorie/vetements-homme?page=93","Ensemble  homme","8 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2714311"
"1767640154-1316","https://sn.coinafrique.com/categorie/vetements-homme?page=93","T-shirt polo","6 000CFA","Medina, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-polo-2713649"
"1767640154-1317","https://sn.coinafrique.com/categorie/vetements-homme?page=93","Costumes homme","60 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/costumes-homme-2713647"
"1767640154-1318","https://sn.coinafrique.com/categorie/vetements-homme?page=93","Polo homme","8 000CFA","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/polo-homme-2712957"
"1767640154-1319","https://sn.coinafrique.com/categorie/vetements-homme?page=93","Joggings","10 000CFA","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/joggings-2712954"
"1767640154-1320","https://sn.coinafrique.com/categorie/vetements-homme?page=93","Pantalon Jeans","15 000CFA","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-jeans-2712950"
"1767640154-1321","https://sn.coinafrique.com/categorie/vetements-homme?page=93","Vêtements homme","5 000CFA","Keur Massar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-2711982"
"1767640154-1322","https://sn.coinafrique.com/categorie/vetements-homme?page=93","Boubou 3 pièces Homme","25 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/boubou-3-pieces-homme-2711620"
"1767640154-1323","https://sn.coinafrique.com/categorie/vetements-homme?page=93","Tunique homme","20 000CFA","Thies, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/tunique-homme-2710654"
"1767640154-1324","https://sn.coinafrique.com/categorie/vetements-homme?page=93","Vêtement Homme","8 500CFA","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/vetement-homme-2709604"
"1767640154-1325","https://sn.coinafrique.com/categorie/vetements-homme?page=93","Chemises homme","7 000CFA","Sicap-Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/chemises-homme-2709147"
"1767640154-1326","https://sn.coinafrique.com/categorie/vetements-homme?page=93","Chemises et chaussures","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/chemises-et-chaussures-2708535"
"1767640154-1327","https://sn.coinafrique.com/categorie/vetements-homme?page=93","Veste Adidas & Puma","15 000CFA","Ngor, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/veste-adidas-et-puma-2707414"
"1767640154-1328","https://sn.coinafrique.com/categorie/vetements-homme?page=93","Tuniques","35 000CFA","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/tuniques-2706050"
"1767640154-1329","https://sn.coinafrique.com/categorie/vetements-homme?page=93","Chemise homme","10 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/chemise-homme-2705777"
"1767640154-1330","https://sn.coinafrique.com/categorie/vetements-homme?page=93","Boubou homme - Baylahat","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/boubou-homme-baylahat-2705569"
"1767640154-1331","https://sn.coinafrique.com/categorie/vetements-homme?page=93","Ensemble Vêtement Homme","10 000CFA","Les Parcelles Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-vetement-homme-2705517"
"1767640154-1332","https://sn.coinafrique.com/categorie/vetements-homme?page=93","Costume africaine","22 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/costume-africaine-2705187"
"1767640154-1333","https://sn.coinafrique.com/categorie/vetements-homme?page=93","Tunique Homme","15 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/tunique-homme-2705180"
"1767640154-1334","https://sn.coinafrique.com/categorie/vetements-homme?page=93","T-shirt homme","40 000CFA","Les Parcelles Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-homme-2705077"
"1767640154-1335","https://sn.coinafrique.com/categorie/vetements-homme?page=93","Ensemble homme","10 000CFA","Les Parcelles Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2705063"
"1767640154-1336","https://sn.coinafrique.com/categorie/vetements-homme?page=93","Caleçons Lévis","2 000CFA","Medina, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/calecons-levis-2704962"
"1767640154-1337","https://sn.coinafrique.com/categorie/vetements-homme?page=93","Polo Lacoste","8 000CFA","Medina, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/polo-lacoste-2704954"
"1767640154-1338","https://sn.coinafrique.com/categorie/vetements-homme?page=93","Lacoste et chemises","8 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/lacoste-et-chemises-2704715"
"1767640154-1339","https://sn.coinafrique.com/categorie/vetements-homme?page=93","Ensemble t-shirt & blouson","12 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-t-shirt-et-blouson-2704710"
"1767640154-1340","https://sn.coinafrique.com/categorie/vetements-homme?page=93","Ensemble pull et blouson","Prix sur demande","Grand Dakar, Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-pull-et-blouson-2703987"
"1767640154-1341","https://sn.coinafrique.com/categorie/vetements-homme?page=93","Joggings homme","8 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/joggings-homme-2703592"
"1767640154-1342","https://sn.coinafrique.com/categorie/vetements-homme?page=93","Vêtements homme","10 000CFA","Keur Massar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-2703386"
"1767640154-1343","https://sn.coinafrique.com/categorie/vetements-homme?page=93","Vêtement homme","4 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/vetement-homme-2702997"
"1767640154-1344","https://sn.coinafrique.com/categorie/vetements-homme?page=93","Ensemble homme","9 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2702983"
"1767641648-1345","https://sn.coinafrique.com/categorie/vetements-homme?page=92","T-shirts","1 500CFA","Pikine, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/t-shirts-2747832"
"1767641648-1346","https://sn.coinafrique.com/categorie/vetements-homme?page=92","Pull collant","10 000CFA","Pikine, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/pull-collant-2747830"
"1767641648-1347","https://sn.coinafrique.com/categorie/vetements-homme?page=92","Polo Lacoste","7 000CFA","Pikine, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/polo-lacoste-2747815"
"1767641648-1348","https://sn.coinafrique.com/categorie/vetements-homme?page=92","Pantalon kaki","7 500CFA","Pikine, Sénégal","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-kaki-2747809"
