web_scraper_order,web_scraper_start_url,types_chaussures,Prix,adresse,image_lien
"1767642240-819","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Baskets All Star","15 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-all-star-4076865"
"1767642240-820","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Baskets Adidas","12 500CFA","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-adidas-4076544"
"1767642240-821","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Souliers Berluti cuir","25 000CFA","Pikine, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/souliers-berluti-cuir-4076461"
"1767642240-822","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Chaussures homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4037484"
"1767642240-823","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Souliers homme","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/souliers-homme-4076000"
"1767642240-824","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Baskets homme","Prix sur demande","Colobane, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-homme-4075640"
"1767642240-825","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Bottes Gucci","25 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/bottes-gucci-4075545"
"1767642240-826","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Baskets Nike Air Jordan","25 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-air-jordan-4075540"
"1767642240-827","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Chaussures Stan Smith","13 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-stan-smith-4032731"
"1767642240-828","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Chaussures homme","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4032706"
"1767642240-829","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Chaussures Berluti homme","20 000CFA","Sicap foire, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-berluti-homme-4036478"
"1767642240-830","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Chaussures homme","19 000CFA","Medina, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4074728"
"1767642240-831","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Chaussures homme","13 000CFA","Medina, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4074723"
"1767642240-832","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Chaussures homme","17 000CFA","Medina, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4074718"
"1767642240-833","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Bottines en cuire","18 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/bottines-en-cuire-4074044"
"1767642240-834","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Chaussures homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4073964"
"1767642240-835","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Bottes homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/bottes-homme-4073928"
"1767642240-836","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Chaussures homme","28 000CFA","Ouest Foire, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4073187"
"1767642240-837","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Chaussures homme","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4030394"
"1767642240-838","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Chaussures Stan Smith","13 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-stan-smith-4030397"
"1767642240-839","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Chaussures Walabees","16 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-walabees-4030379"
"1767642240-840","https://sn.coinafrique.com/categorie/chaussures-homme?page=41","Chaussures orthopédiques","10 000CFA","Grand Yoff, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-orthopediques-4072098"
"1767642284-841","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Sneakers homme","20 000CFA","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/sneakers-homme-4111970"
"1767642284-842","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Chaussures homme","25 000CFA","Ouest Foire, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4111392"
"1767642284-843","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Baskets Adidas","35 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-adidas-4110480"
"1767642284-844","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Baskets Air Max","35 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-air-max-4110477"
"1767642284-845","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Boots Timberland","18 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/boots-timberland-4108727"
"1767642284-846","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Chaussures homme","18 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4108726"
"1767642284-847","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Chaussures homme","25 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4065510"
"1767642284-848","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Chaussures hommes","15 000CFA","Grand Yoff, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hommes-4108352"
"1767642284-849","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Chaussures hommes","20 000CFA","Grand Yoff, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hommes-4108348"
"1767642284-850","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Chaussures hommes","16 000CFA","Grand Yoff, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hommes-4108343"
"1767642284-851","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Chaussures hommes","17 000CFA","Grand Yoff, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hommes-4108339"
"1767642284-852","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Chaussures hommes Balenciaga","Prix sur demande","Grand Yoff, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hommes-balenciaga-4108323"
"1767642284-853","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Chaussures homme","4 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4108218"
"1767642284-854","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Chaussures Air max","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-air-max-4063677"
"1767642284-855","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Chaussures homme","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4063671"
"1767642284-856","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Baskets Aire Force One","15 500CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-aire-force-one-4106670"
"1767642284-857","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Chaussures homme","Prix sur demande","Patte d'oie, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4104814"
"1767642284-858","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Chaussures  homme","Prix sur demande","Patte d'oie, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4104811"
"1767642284-859","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Chaussures  homme","Prix sur demande","Patte d'oie, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4104810"
"1767642284-860","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Chaussures homme","20 000CFA","Colobane, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4104649"
"1767642284-861","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Baskets Stan Smith","13 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-stan-smith-4061770"
"1767642284-862","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Baskets Air Max","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-air-max-4061769"
"1767642284-863","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Chaussures homme","13 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4061752"
"1767642284-864","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Chaussures homme","13 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4061782"
"1767642284-865","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Chaussures  homme","Prix sur demande","Patte d'oie, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4102866"
"1767642284-866","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Baskets  Jordan 9","18 000CFA","Fass, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-9-4102622"
"1767642284-867","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Baskets  Jordan 1","18 000CFA","Fass, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-1-4102613"
"1767642284-868","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Chaussures homme","18 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4060120"
"1767642284-869","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Chaussures Air Jordan 4","25 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-air-jordan-4-4101662"
"1767642284-870","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Chaussures Jordan 4","18 000CFA","Medina, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-jordan-4-4101660"
"1767642284-871","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Chaussures Yeezy","20 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-yeezy-4101658"
"1767642284-872","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Baskets homme","10 000CFA","Medina, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-homme-4101653"
"1767642284-873","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Baskets Nike SB","17 000CFA","Medina, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-sb-4101645"
"1767642284-874","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Baskets Jordan 6","17 000CFA","Medina, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-6-4101643"
"1767642284-875","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Mocassins homme","10 000CFA","Medina, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/mocassins-homme-4101591"
"1767642284-876","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Chaussures d’intérieur","25 000CFA","Fann, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-dinterieur-4061381"
"1767642284-877","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Chaussures Stan Smith","13 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-stan-smith-4057181"
"1767642284-878","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Chaussures homme","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4057193"
"1767642284-879","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Chaussures homme","30 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4057176"
"1767642284-880","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Chaussures homme","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4057195"
"1767642284-881","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Boots  en daim","25 000CFA","Biscuiterie, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/boots-en-daim-4100144"
"1767642284-882","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Chaussures Alden","25 000CFA","Biscuiterie, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-alden-4100132"
"1767642284-883","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Chaussures mixte","17 500CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-mixte-4099791"
"1767642284-884","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Chaussures  mixte","14 500CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-mixte-4099787"
"1767642284-885","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Chaussures Berluti","18 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-berluti-4099378"
"1767642284-886","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Chaussures  homme","18 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4099374"
"1767642284-887","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Chaussures Wallabess","16 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-wallabess-4055717"
"1767642284-888","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Chaussures homme","16 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4055714"
"1767642284-889","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Chaussures homme","35 000CFA","Fann, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4059228"
"1767642284-890","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Chaussures homme","15 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4098294"
"1767642284-891","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Chaussures hommes","15 000CFA","Colobane, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hommes-4098082"
"1767642284-892","https://sn.coinafrique.com/categorie/chaussures-homme?page=40","Chaussures Jordan 4","20 000CFA","Colobane, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-jordan-4-4098009"
